SampleID	ko00010	ko00030	ko00040	ko00051	ko00052	ko00053	ko00061	ko00071	ko00121	ko00130	ko00190	ko00230	ko00240	ko00250	ko00260	ko00270	ko00290	ko00300	ko00330	ko00340	ko00360	ko00400	ko00430	ko00440	ko00471	ko00473	ko00480	ko00500	ko00510	ko00511	ko00520	ko00521	ko00531	ko00540	ko00550	ko00561	ko00564	ko00620	ko00626	ko00630	ko00640	ko00650	ko00670	ko00680	ko00720	ko00730	ko00740	ko00750	ko00760	ko00770	ko00780	ko00785	ko00790	ko00860	ko00900	ko00908	ko00910	ko00920	ko00970	ko01051	ko01053	ko01055	ko02010	ko02020	ko02030	ko02040	ko02060	ko03008	ko03010	ko03013	ko03018	ko03020	ko03030	ko03060	ko03070	ko03410	ko03420	ko03430	ko03440	ko04112	ko04122	ko04141	ko04626	ko04910	ko04974	ko05120	ko00280	ko00310	ko00362	ko00450	ko00600	ko00660	ko01040	ko04146	ko00140	ko00311	ko00020	ko00100	ko00590	ko00633	ko00906	ko00710	ko00523	ko00562	ko00983	ko00350	ko00364	ko00627	ko00791	ko05016	ko05100	ko05142	ko05150	ko00281	ko00625	ko00960	ko00361	ko00950	ko03015	ko03022	ko03050	ko00624	ko00363	ko04210	ko04621	ko05111	ko05131	ko00621	ko00472	ko00380
kazan5500_2016_05_31_HP_A_L02_155HP_F3	309.4214344674	378.774670712	225.9915192682	254.4523262892	202.2447357352	64.6283032318	286.8715135609	70.2736166809	541.1922568084	59.085798493	98.0514994954	212.1201062434	260.5731219887	568.2210879606	226.9189120827	271.9438956482	720.8468279162	358.0636634836	197.3081012546	248.6362101501	62.9201416689	247.5339065993	201.3259229112	21.5320261681	441.8470759953	331.0912179268	89.4799643374	227.3486990128	28.5316184214	268.6164236399	241.8367401577	413.769559738	104.1098176001	179.9713472407	339.5813947776	49.439350272	106.3432194724	296.2497167165	62.6558104176	128.8329976915	126.7972452905	152.4811686861	381.0217332194	115.4220520574	297.0623798487	413.7224425434	218.1216555874	288.6170558581	204.2552860867	383.079675417	222.9606798234	125.3103922962	177.5780490779	70.5091616873	247.1322346717	127.5443723742	139.5646355423	NA	504.0012388691	1027.6729440935	7.5030726074	1066.0288199792	78.9690200775	44.7268177572	182.4447934422	130.5537426356	34.5632719582	9.6443508279	571.2902216086	7.4837458659	180.6571628918	211.4439432284	172.5363352336	256.3690256375	127.8362335311	151.9003183809	160.8518306909	231.809705359	247.0916450436	352.4829782444	133.6302609058	10.7262222069	85.5610636651	27.6952349805	16.8289629631	30.4843682295	71.1524662048	38.9936434224	22.9580352126	292.2740546599	NA	337.5137800794	NA	41.3442315749	5.7735786487	16.7510503356	NA	NA	NA	NA	NA	546.968718452	NA	NA	NA	NA	1.4389295112	NA	NA	NA	NA	NA	0.5318079007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L02_157HP_F3	276.6828518618	370.7463524532	199.8265595868	250.5974213794	238.1220595173	38.3865651059	247.3386079406	70.9940036544	696.1598366833	58.0469753582	89.7877861422	177.5061039581	214.7711352034	413.2722600247	216.8436356119	229.7553886797	471.5816641027	321.474083078	174.0086795711	314.7524272879	75.2545461379	222.0939994771	172.1926946702	38.1091168664	407.6400150594	215.2131268809	107.9679083599	219.1689620955	9.7213882846	536.7567384246	252.3513475496	344.0488215825	229.0811930865	167.1341633871	305.7830789185	NA	108.6044568008	243.8723804802	60.7666834274	153.9528002707	118.929320938	121.7888094088	360.2475178587	112.1921716243	265.4518307485	346.4733662486	204.3452220383	301.1280774965	204.39724314	355.025088533	270.4881078674	268.1397974799	208.9072988105	98.8429629676	237.4004528848	159.5387528434	127.1689526074	NA	340.9012278667	1304.1543436696	10.223307171	838.5150535644	93.6910004418	54.7004330691	241.6285549611	177.6181780148	31.1557131715	9.8827942252	372.5427417764	10.6492644356	156.6157690548	240.0478929732	202.260484682	236.7915904302	112.4074814182	166.6296581515	143.3857040616	270.5905416067	262.0658836224	290.4691408771	163.3392099551	8.628022263	59.1045768292	32.9599847724	22.8655675844	29.9613930849	77.6792350211	33.2050674262	22.5050465885	304.0252325459	NA	NA	NA	52.6457568623	9.4489699428	35.1983159615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L02_158HP_F3	347.9206476863	468.9060935018	239.354398922	332.3367322912	327.6137324141	48.2533134014	323.9606016332	84.58865393	661.1711598376	79.8437016992	121.6774883343	223.4708143921	277.8614987889	521.8289119325	276.608403131	294.4343619912	592.5336355132	420.8593620497	223.7254810698	408.7209243951	87.3276159361	296.7356013842	227.9821861127	45.4345643326	532.9501565493	300.7685583829	127.3245295731	295.116697373	11.4976099988	734.2807614061	337.1497145611	507.9294660583	314.9057326421	230.4922458409	392.2450679832	NA	148.5515378915	306.4167221094	66.1103052417	198.8461399713	154.2448821753	148.7539732602	471.3890399825	141.6204413836	333.0344873709	451.3709650849	282.8175516591	362.7747667749	271.8598446497	483.433121065	390.1573864119	348.1104486368	289.9859044479	126.8905119772	301.4713186025	188.8315368169	161.5494245115	265.4108322986	428.1847305839	1668.7283677454	27.0618493511	1111.3431710073	119.1211183631	74.8425080079	352.1901283844	224.6990488077	48.6371396525	12.3747600433	452.3834020722	12.2529254649	197.4446866726	310.9939144836	258.691731702	328.667093522	151.1057955483	224.4446663205	187.4575372186	356.6212866627	337.1931326313	375.9401109526	222.6590985394	15.1390157887	61.4151024666	40.2572111539	24.7708081821	36.4222334862	98.4470383898	42.5637664967	31.8852695106	388.5425941296	NA	450.8055111947	59.3649853566	70.4182514408	17.8441085174	46.7951718407	NA	3.283205121	NA	17.8765998829	1.5375914513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L02_159HP_F3	242.9309398412	301.7841569858	148.7665830196	191.0090484599	156.2222934011	34.3385894653	192.7850637545	60.459090582	790.1689057517	34.8177691261	72.4605555002	158.3751325592	190.5730721685	383.7717796811	172.7914056822	209.8098257659	504.3118102894	269.7034964373	148.2800212316	210.773488078	47.7977471483	158.5593740367	134.8442909454	19.7623130577	286.1492369526	162.3460899626	77.0222649202	160.8212181174	15.174298227	286.0741593357	180.5368227201	283.9707394248	128.427315725	105.4351949966	210.9782596029	NA	92.1288611618	243.0550091218	44.1543221255	127.3288904812	107.5803795309	113.9855432595	269.3719750345	97.8158504413	222.3498863586	289.4818014454	156.5143863331	220.9362816509	161.1915563809	289.2601201709	162.6242492257	86.5759458418	134.7177109905	64.3299378608	171.204284699	96.2641082771	102.5646344831	NA	374.3239494663	904.2130592676	14.8701568515	667.4770559986	75.0390836996	37.8483414973	181.7508578627	94.1340942252	25.6561821088	7.9265948574	461.0877645358	7.5972470151	134.9237555702	197.5901665751	138.7303723347	173.8103135032	99.9134928411	107.548434713	122.4460085309	180.8701632066	182.3375541585	258.7503877802	122.6474715832	10.6552887553	63.4175132592	26.8680769981	11.7137079717	21.98517671	62.1821370791	31.945366016	27.3763601119	251.1626609666	NA	NA	NA	40.3225085231	7.3871682246	27.7223505784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L02_163HP_F3	220.1419513256	245.0976705762	103.6250309453	160.4402350118	144.0970347578	53.6645536081	171.6002642204	64.3933681426	325.6237397145	33.3851199256	52.8155891167	124.9547659578	146.0483801326	278.0124625695	155.8893781127	192.6814544792	454.1552988633	196.4434814836	117.4193193066	127.8339562224	44.9115412429	120.5626307263	91.0590538114	10.8492132979	159.6507600162	133.7491609849	74.3804354853	128.9278065225	2.0178243662	81.8610767186	133.1497070918	186.0417837954	NA	61.3886937272	145.2118878292	49.1598579382	95.665350367	218.2528351386	NA	117.77389681	103.1337423463	110.1603949005	192.8484562749	76.9596821501	145.8275851658	211.2910390955	106.933334744	165.0918564133	108.752229491	230.6822762907	105.091481869	74.8410234906	75.1887132416	43.7923425765	128.1124887841	39.9276674887	87.6651883141	125.7207849085	311.3277154819	796.3682337374	15.1982011531	454.251515979	94.2143548208	47.1944117104	143.6297245347	91.2231162391	67.4835880594	4.1323421142	374.482644622	4.7452836808	103.2064350688	159.5933460053	93.1657971791	127.2407469462	134.0738580556	87.0125762969	93.4294109338	119.6978020192	122.9988396168	181.0425965782	114.6684561457	4.5100962502	60.6282051885	17.6827679603	1.3965852761	15.8356243674	NA	37.3525540851	43.1383671287	204.7685101128	NA	276.6900323014	27.8356280966	NA	NA	NA	139.5029514377	NA	NA	30.8338760753	NA	321.6336526947	NA	NA	NA	NA	14.5713807237	21.0036822919	NA	2.3969144248	1.3789131146	NA	NA	15.1698986354	59.7769453238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L03_160HP_F3	46.7778752386	54.0960011447	28.342091613	46.1420194205	39.3747797799	21.2755351935	24.0502336575	21.7785001771	NA	18.1195319419	7.2098189644	17.4885397866	15.9351077411	24.8913618706	23.7349394914	26.8604404143	54.9827607373	17.9567217686	16.4299037712	8.5974495169	14.4623518052	16.1758588975	19.6774366568	6.0021484679	41.2246661247	39.9207165499	26.2527971146	26.0090917494	NA	16.2301865759	20.6258543605	17.1529136215	NA	28.4236436147	26.531885626	13.1724431465	19.1725437306	30.4149923594	NA	35.3755045554	14.6605565449	NA	23.4137971421	13.7174764443	17.4659570396	25.8871506259	17.9307475683	19.9061833689	22.8995693506	36.3580189439	31.9671002446	35.2876301823	35.9106675286	9.5560943759	12.0232601581	8.580102181	19.8367883468	NA	22.957686033	127.2118815199	4.0252274367	21.3075961934	27.012975994	15.283250853	NA	12.8419570213	39.3799390344	0.7792016179	24.5928795945	1.2244999162	8.4557746513	8.0650949634	20.4944124742	NA	42.5591601087	15.4967081906	10.8261881514	23.3986341497	17.9122047748	15.7811683715	35.8097080751	NA	4.6656532954	NA	NA	3.6937990996	NA	9.7509978546	6.4141711897	26.4283441093	NA	NA	5.2926609382	NA	NA	NA	NA	NA	NA	13.2819750661	NA	NA	NA	NA	NA	18.138233972	NA	NA	NA	1.4671090422	1.7587431735	NA	NA	NA	NA	NA	6.4588185896	NA	NA	NA	NA	NA	10.4662708115	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L03_162HP_F3	151.5945813709	178.8422049069	109.6825037077	126.4962630342	95.0852446374	31.7478038489	124.3302063643	32.5102636932	295.269276643	29.0630768843	50.159577798	105.484129315	130.3781004637	282.6034463493	109.7804157571	130.3002343628	369.4835219728	180.8181598839	96.6794425048	120.2323408018	31.7294314028	118.6511603952	100.5450198245	10.4279688381	221.4991630812	158.3261612465	45.7932457965	103.2375788476	12.5519551022	156.1229403558	115.4046944054	198.7478952332	59.4870038874	98.7007308206	157.7669501941	NA	47.9105040734	147.1687152637	29.313889097	64.3959817424	59.2172459634	75.6269143429	190.237920663	60.4106138289	153.7491733172	206.7793484205	111.0247868596	150.3043121951	103.6207637567	190.3236159475	102.6674541504	44.4185966979	73.9208916104	32.9682553719	114.1242792285	60.1043248014	70.0742780413	NA	249.8143474129	490.7356811766	8.9013578116	497.6269536193	35.934668011	18.8849314618	78.638329596	44.6794086036	11.023804416	5.3534448067	295.7891454907	3.0665571489	91.5071807071	102.0584875876	79.4706233286	121.7196326109	64.221834692	76.4116906483	77.0300466582	110.1041744652	114.8785407082	164.7316196851	57.972320928	5.0508016968	44.5763852151	13.0624089027	8.1881282166	15.4995036013	NA	18.9035764146	10.5384789556	150.3147123301	36.659407236	NA	NA	22.7489312923	NA	12.0769211314	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L03_164HP_F3	269.9245290178	275.2777015948	173.0643725579	213.5483817122	159.1234487387	50.0565710964	206.6979498943	85.4465057149	190.107875926	53.1216787596	80.1899358985	160.9257062412	198.9351484632	427.823086292	168.9983090143	192.9276436731	516.8529565152	242.3208231961	141.7512050994	168.2017657685	50.8162636984	161.3582235037	178.0344155246	27.9408723727	324.9586879627	248.4726803989	71.0984744594	145.5331206637	20.7593677588	155.7287631999	175.1250824707	326.1201163004	NA	186.2923999963	258.7429907257	29.8368378089	67.6036573653	235.2604391779	116.4210958759	101.2290109041	98.1063371798	123.4994479438	286.0606388349	106.3695321702	263.1719305496	244.606024459	147.4738422616	196.9011486791	149.4907702184	264.9258256413	165.7023152796	123.1586452516	161.0666583588	44.452990861	161.7578972398	93.9873969746	116.7116849648	NA	365.8505076176	400.3250338647	5.3896785166	669.001865074	54.3195093575	35.8933347563	NA	33.5741022581	51.5315773566	7.2276520079	440.7209455664	4.1515643158	135.4783682746	149.0589020791	129.5259632969	201.7376031196	142.065738869	114.7810540355	108.5342481808	171.2660916389	192.8526341494	253.0622052284	62.4146936385	8.2244476872	57.518102626	18.1414408828	11.6661516837	21.2546233243	56.8414869858	30.3314738781	13.6101834166	219.2644035784	NA	NA	23.375097143	32.9321842379	NA	NA	296.9182533771	NA	NA	12.5513062684	NA	392.6425374126	NA	NA	NA	NA	7.8184519423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.5271522853	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L03_167HP_F3	379.5421773904	527.1167612346	282.9944896576	302.8815061719	272.6715176666	64.274906884	326.6771221328	100.3151757665	1308.0663745153	50.7502523875	106.7961633249	250.0739386554	306.3442204073	615.5230431023	292.7228042967	361.9016554161	847.9321139088	462.5856496405	255.287140652	348.1308705175	65.2789472504	256.0024462393	290.2185339024	88.9284719582	374.8183638542	243.5050866235	143.1186877679	288.8251381069	22.906295416	590.5965311521	325.9754846047	NA	285.8224683302	166.7377327816	332.2068555934	85.1839465874	142.2274126547	404.1181619234	79.1914570341	222.8547263457	200.8574389813	160.6071934452	403.2218969388	151.571197295	329.3710508173	390.3332128034	248.0891519918	387.0575391029	219.2932244839	497.1164254142	273.7040817521	225.2188260786	247.1416081498	117.9212558989	249.5163773751	157.6472341551	177.5391355408	NA	576.1910033601	967.5785871944	21.9434943526	1117.1404965464	134.1070150102	66.672038145	228.6414131498	169.6632267464	23.5227319121	9.7755661643	629.9172567658	9.8408832265	203.8932473265	310.3878812914	243.1494847536	270.2156134158	169.5272034913	193.0221003874	167.1516914513	300.1084323464	306.52054412	407.3604487783	171.0863894893	13.2704332179	103.2060132592	38.7313748818	22.6778574679	27.7233187633	100.8511539249	70.0915135141	50.5674156862	407.7882277071	NA	462.4222546166	NA	69.4262232352	24.424645957	NA	NA	NA	NA	74.4289604016	NA	530.64845261	231.2366205023	55.9424610959	427.2124146927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
kazan5500_2016_05_31_HP_A_L03_168HP_F3	437.684836758	543.1012851565	215.5859072504	352.4102058838	319.4355318168	63.102355946	298.2227841373	125.2954633249	1016.0656217242	63.3317040439	117.6498476192	253.3904197219	315.3860478517	634.9916670999	296.5419532646	352.9452233341	900.7914872044	407.6966884534	255.8787122546	354.7828065293	59.6880065753	266.6016819578	289.1225043125	98.1959320324	329.2067620449	239.4876789974	149.5528438516	331.1858384208	16.9432777711	710.5428393467	393.335327097	NA	288.5003109584	213.2125010557	315.133911383	98.4020455812	153.640207664	445.1489274501	63.9557476526	214.1945842243	200.5325872157	211.6797595384	442.2154872924	166.9677065015	354.4000549138	420.241623934	292.5431515638	354.9125558838	211.4678027698	527.5415919281	380.5614717305	295.9715553772	257.6894207165	113.4354306223	297.2192578458	194.6809745423	183.2472614884	NA	607.2186458324	1402.6224712498	44.2820048554	1144.9213091507	136.3369753762	62.3549237051	163.1757020964	92.7859181982	29.4617376139	9.3574563726	621.4186484198	9.4074713332	234.8845556309	378.4572873811	240.7288775922	268.0500448634	213.425645979	210.3653746696	186.6147881111	298.1141916707	327.5944310052	392.1857379525	165.5419119923	13.5882137965	107.2206206774	33.8920032634	31.735564824	32.2726832478	130.7194059763	75.6688298837	62.0031873813	454.8300449127	NA	504.6488147943	NA	78.2382150676	32.1160559684	NA	NA	NA	NA	58.9626322478	NA	NA	241.769037413	61.0181194219	439.7646026055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
