"name" "rpkm" "sample"
"23511" "1048689.ECO55CA74_08965" 1067.14474751355 "163HP"
"23629" "932676.SGB_03031" 4748.53882864882 "163HP"
"23724" "MH0014_GL0045989" 1228.36805469186 "163HP"
"23922" "550694.ERIG_00719" 2456.73610938372 "163HP"
"2409" "656420.ERJG_04430" 767.730034182412 "163HP"
"24420" "V1.UC61-0_GL0003543" 1701.24524965929 "163HP"
"24833" "198214.SF0505" 5296.77684897238 "163HP"
"25215" "MH0014_GL0062677" 627.732204419737 "163HP"
"25319" "MH0097_GL0089165" 3923.32627762336 "163HP"
"25751" "670893.ECEPECA14_4498" 18767.0283183418 "163HP"
"259" "MH0415_GL0136267" 637.101341799136 "163HP"
"26028" "550694.ERIG_00712" 6067.55617040125 "163HP"
"26316" "T2D-14A_GL0109835" 3690.87657034763 "163HP"
"264" "T2D-192A_GL0017522" 641.891577451761 "163HP"
"26746" "199310.c0680" 13258.4650448654 "163HP"
"26933" "MH0330_GL0002177" 1970.11338002502 "163HP"
"270" "O2.CD1-0-PT_GL0120566" 492.528345006255 "163HP"
"279" "T2D-134A_GL0082366" 505.489617243262 "163HP"
"28140" "199310.c1093" 8256.33041497328 "163HP"
"28538" "585054.EFER_1094" 8173.87466180594 "163HP"
"28712" "511145.b4495" 682.972638408674 "163HP"
"28866" "754092.SFJ1713_4754" 45588.423613779 "163HP"
"28929" "MH0095_GL0050443" 9415.98306629605 "163HP"
"29116" "MH0277_GL0026306" 2237.56156736713 "163HP"
"303" "SZEY-68A_GL0074034" 535.058647778383 "163HP"
"30511" "MH0425_GL0119426" 717.408233622556 "163HP"
"3069" "290338.CKO_02111" 1434.81646724511 "163HP"
"33314" "DLM024_GL0011541" 938.83702127292 "163HP"
"3348" "O2.CD1-0-PT_GL0117996" 564.958983977763 "163HP"
"34824" "550677.ECEG_02340" 4587.12966095378 "163HP"
"34920" "656420.ERJG_01116" 1720.17362285767 "163HP"
"350" "MH0277_GL0039167" 575.107947761795 "163HP"
"35328" "SZEY-10A_GL0084952" 4050.00717429842 "163HP"
"35522" "MH0014_GL0045991" 2708.16189701325 "163HP"
"358" "585054.EFER_2505" 773.760542003784 "163HP"
"367" "MH0415_GL0045378" 589.221026234477 "163HP"
"36812" "V1.UC5-3_GL0142779" 1571.25606995861 "163HP"
"36915" "585054.EFER_2922" 1767.66307870343 "163HP"
"37542" "MH0350_GL0090106" 13322.7387733058 "163HP"
"37828" "MH0008_GL0029082" 2601.16532206428 "163HP"
"3839" "ED19A_GL0006789" 602.150641230218 "163HP"
"38515" "550694.ERIG_00720" 2207.8856845108 "163HP"
"3879" "585054.EFER_2914" 805.39226227438 "163HP"
"41410" "MH0277_GL0035371" 2072.12572332729 "163HP"
"44650" "T2D-48A_GL0045471" 23462.5660240993 "163HP"
"447" "MH0415_GL0156450" 1980.2686036334 "163HP"
"44826" "T2D-110A_GL0071034" 4620.62674181126 "163HP"
"449" "MH0427_GL0005502" 883.154273804319 "163HP"
"457" "290338.CKO_02566" 895.506081829555 "163HP"
"4626" "V1.CD7-0-PN_GL0024833" 2254.53115671877 "163HP"
"46938" "MH0095_GL0021929" 6679.25129738698 "163HP"
"47513" "300267.SDY_3092" 924.601947304161 "163HP"
"47837" "656419.ECJG_00018" 14668.3896203681 "163HP"
"47924" "HT25A_GL0010749" 1869.45065257849 "163HP"
"48511" "MH0415_GL0046770" 711.429831675702 "163HP"
"49225" "T2D-108A_GL0020278" 2150.21702857208 "163HP"
"4947" "MH0277_GL0036834" 959.231233720047 "163HP"
"51119" "N040A_GL0070366" 6548.38822337862 "163HP"
"52221" "405955.APECO1_1453" 6180.37498559973 "163HP"
"528" "199310.c0668" 1743.97196091709 "163HP"
"52919" "585056.ECUMN_0675" 1245.69425779792 "163HP"
"53714" "344609.SbBS512_E1962" 3529.14010988734 "163HP"
"53818" "679206.HMPREF9346_01231" 1764.57005494367 "163HP"
"54519" "ED19A_GL0002510" 2794.90291015454 "163HP"
"54638" "155864.Z0356" 3048.98499289587 "163HP"
"55824" "300267.SDY_0527" 8228.58600492378 "163HP"
"55914" "656420.ERJG_01122" 3085.71975184642 "163HP"
"56041" "MH0351_GL0081105" 20654.4144680042 "163HP"
"56417" "754092.SFJ1713_4721" 8068.6554080293 "163HP"
"56638" "DOM003_GL0014052" 3920.12356229468 "163HP"
"57112" "MH0415_GL0183060" 1058.32536943493 "163HP"
"579" "300267.SDY_0081" 803.707341223596 "163HP"
"60521" "290338.CKO_00910" 1416.56382413303 "163HP"
"61539" "405955.APECO1_2115" 20860.0240237943 "163HP"
"61834" "T2D-176A_GL0069136" 15134.0527829195 "163HP"
"63116" "ED19A_GL0035710" 893.42350954623 "163HP"
"63432" "DLM005_GL0055322" 2718.19888517603 "163HP"
"63533" "N043A_GL0092948" 15779.5811006743 "163HP"
"650" "MH0014_GL0019350" 2824.79491988882 "163HP"
"65240" "MH0397_GL0078261" 7846.65255524671 "163HP"
"65312" "V1.CD53-0_GL0046229" 4080.25932872829 "163HP"
"66215" "MH0221_GL0059213" 950.92106214079 "163HP"
"66811" "585054.EFER_2921" 1584.86843690132 "163HP"
"6734" "V1.CD7-0-PN_GL0029081" 960.430272762198 "163HP"
"684" "MH0415_GL0047077" 1960.06178114734 "163HP"
"7049" "V1.CD20-0_GL0084228" 1347.9723126487 "163HP"
"70512" "V1.CD3-0-PT_GL0050839" 1684.96539081087 "163HP"
"71414" "MH0121_GL0056691" 5449.24977453729 "163HP"
"72214" "MH0121_GL0062257" 9690.82797742037 "163HP"
"723" "O2.UC51-0_GL0087143" 1384.40399677434 "163HP"
"731" "MH0415_GL0128281" 1049.65057132481 "163HP"
"73328" "NLM003_GL0010004" 14345.2244747723 "163HP"
"747" "MH0415_GL0183061" 1067.14474751355 "163HP"
"748" "NLM022_GL0088603" 1778.57457918925 "163HP"
"76534" "656374.ERCG_00868" 10186.3816808112 "163HP"
"77136" "V1.CD11-0_GL0015338" 22707.8475343 "163HP"
"7789" "T2D-31A_GL0093187" 1136.60387309136 "163HP"
"78214" "656420.ERJG_03168" 3811.23124111983 "163HP"
"80921" "1072459.CE10_3491" 3181.54955780438 "163HP"
"81118" "MH0448_GL0137412" 2401.07568190549 "163HP"
"81216" "SZEY-73A_GL0001051" 12005.3784095275 "163HP"
"82726" "O2.UC26-1_GL0047534" 7848.67749784161 "163HP"
"82913" "656390.ERLG_02179" 2494.62408509662 "163HP"
"83819" "945360.SGF_03545" 2948.68943391903 "163HP"
"846" "MH0427_GL0091022" 1333.93093439194 "163HP"
"84821" "MH0336_GL0056238" 11193.8260228694 "163HP"
"85010" "ED13A_GL0021411" 3134.27128640344 "163HP"
"86716" "MH0298_GL0101226" 1433.47801904806 "163HP"
"872" "MH0265_GL0109643" 1455.19738297303 "163HP"
"88212" "MH0336_GL0113984" 2048.91791522602 "163HP"
"89422" "SZEY-79A_GL0050484" 2099.30114264961 "163HP"
"90011" "N022A_GL0005851" 2645.81342358732 "163HP"
"94413" "SZEY-95A_GL0001927" 7683.44218209758 "163HP"
"948" "DOF004_GL0074902" 5280.71627635573 "163HP"
"95325" "932676.SGB_03685" 14153.7092828113 "163HP"
"95921" "766145.SFVA6_0190" 12665.0145858751 "163HP"
"9728" "V1.CD12-3_GL0070699" 3048.98499289587 "163HP"
"97714" "T2D-13A_GL0014483" 4001.79280317582 "163HP"
"97923" "MH0330_GL0044530" 4989.24817019323 "163HP"
"98110" "O2.CD2-0_GL0069881" 7483.87225528985 "163HP"
"10006" "ED15A_GL0065904" 2866.95603809611 "163HP"
"100714" "478008.ECH7EC869_2995" 7347.55399927364 "163HP"
"101610" "766142.SD15574_0872" 3369.93078162175 "163HP"
"1021" "656420.ERJG_03724" 4832.35357364628 "163HP"
"102514" "409438.ECSE_2865" 10043.7152707158 "163HP"
"102811" "331111.EcE24377A_0501" 7683.44218209758 "163HP"
"103313" "331112.EcHS_A3375" 12260.8119927089 "163HP"
"1035" "199310.c0014" 11135.4234523153 "163HP"
"103610" "331111.EcE24377A_4739" 9743.49552077591 "163HP"
"10388" "670890.ECLT68_5193" 4268.57899005421 "163HP"
"104017" "1068608.IAE_07893" 26193.5528935145 "163HP"
"104216" "331112.EcHS_A3693" 7445.19591288525 "163HP"
"1044" "199310.c4252" 15616.7524026374 "163HP"
"1049" "444447.ECH7EC4206_A5081" 8003.58560635164 "163HP"
"1056" "696406.UMNK88_4149" 8424.82695405436 "163HP"
"10578" "331112.EcHS_A2957" 10383.0299758075 "163HP"
"10587" "331111.EcE24377A_4208" 7532.78645303684 "163HP"
"1199" "656390.ERLG_02458" 2522.78161901312 "159HP"
"4147" "885275.i14_2241" 2019.45892925403 "159HP"
"7105" "1033813.ECNA114_2046" 3290.40993572184 "159HP"
"1287" "MH0121_GL0043134" 3326.11981099324 "159HP"
"1436" "216592.EC042_0333" 1248.17454472833 "159HP"
"1585" "926029.ECO7815_17577" 1664.23272630445 "159HP"
"17" "MH0014_GL0048512" 6855.14017690546 "159HP"
"1958" "405955.APECO1_1463" 1761.10597455202 "159HP"
"23" "199310.c3619" 11345.5865668255 "159HP"
"276" "T2D-109A_GL0008490" 4587.6399803649 "159HP"
"2880" "198214.SF0498" 3221.36779276481 "159HP"
"2933" "364106.UTI89_C1121" 1869.95404587932 "159HP"
"4148" "T2D-14A_GL0070332" 1626.75689744925 "159HP"
"49" "MH0277_GL0013882" 5755.80977048709 "159HP"
"50" "MH0277_GL0013878" 6393.76898150166 "159HP"
"5884" "N043A_GL0038371" 16511.553324379 "159HP"
"60" "199310.c1242" 7267.27381436079 "159HP"
"63" "550687.ERDG_04284" 6224.77668613638 "159HP"
"6690" "MH0315_GL0094431" 7689.18900026563 "159HP"
"7376" "656383.EREG_03241" 7159.83618294813 "159HP"
"86" "199310.c3623" 10091.6006831237 "159HP"
"9128" "MH0266_GL0161504" 4822.6471510212 "159HP"
"9371" "MH0025_GL0024003" 6474.29905596627 "159HP"
"96" "MH0025_GL0036829" 3250.52617892521 "159HP"
"10238" "DOF004_GL0030086" 2489.32701044273 "159HP"
"10459" "199310.c2426" 4154.72184137272 "159HP"
"106" "MH0277_GL0013881" 14165.9583687482 "159HP"
"11544" "MH0014_GL0016573" 3501.30861409452 "159HP"
"11822" "MH0014_GL0094929" 7140.33889833496 "159HP"
"12560" "511145.b4494" 8374.97557298791 "159HP"
"13034" "199310.c2421" 2901.49426954882 "159HP"
"13238" "MH0014_GL0063410" 2944.94426692975 "159HP"
"134" "585057.ECIAI39_3423" 5929.35177361735 "159HP"
"140" "MH0266_GL0161506" 3046.31928472423 "159HP"
"15123" "199310.c3688" 5267.59376316898 "159HP"
"15339" "SZEY-48A_GL0031505" 8473.5440068212 "159HP"
"16030" "MH0014_GL0114265" 10687.8714035313 "159HP"
"16349" "MH0014_GL0048505" 8612.70805072885 "159HP"
"17247" "550694.ERIG_00722" 6591.8491784908 "159HP"
"17649" "511145.b4038" 13433.8634111938 "159HP"
"17733" "MH0014_GL0016574" 6729.7015377368 "159HP"
"19023" "MH0014_GL0062676" 3554.0391655116 "159HP"
"203" "MH0277_GL0013880" 8621.69835140811 "159HP"
"20619" "V1.CD20-0_GL0104496" 7467.98103132818 "159HP"
"217" "766157.SF274771_4540" 15802.781289507 "159HP"
"220" "MH0014_GL0094926" 5291.21525986481 "159HP"
"22139" "331111.EcE24377A_1651" 3986.28717212788 "159HP"
"22534" "290338.CKO_01253" 9407.27451098971 "159HP"
"22747" "NLM022_GL0081863" 5437.51614262605 "159HP"
"23628" "932676.SGB_03031" 7057.06341477185 "159HP"
"23723" "MH0014_GL0045989" 5659.18946258922 "159HP"
"250" "MH0014_GL0089664" 5755.80977048709 "159HP"
"25318" "MH0097_GL0089165" 4338.01839319799 "159HP"
"25750" "670893.ECEPECA14_4498" 11625.0345118212 "159HP"
"26315" "T2D-14A_GL0109835" 4435.8684321423 "159HP"
"26745" "199310.c0680" 5959.29799469623 "159HP"
"271" "199310.c1254" 4561.62758872366 "159HP"
"28865" "754092.SFJ1713_4754" 20452.3107177974 "159HP"
"330" "MH0014_GL0094930" 5160.09184963492 "159HP"
"340" "MH0266_GL0131409" 8753.2715352363 "159HP"
"34823" "550677.ECEG_02340" 8805.52987276009 "159HP"
"356" "1072459.CE10_4045" 7129.55288791452 "159HP"
"370" "SZEY-48A_GL0029106" 12707.0569548446 "159HP"
"392" "MH0159_GL0038676" 11201.9715469923 "159HP"
"418" "585035.ECS88_3919" 7661.95456460943 "159HP"
"44649" "T2D-48A_GL0045471" 14143.1284600154 "159HP"
"47836" "656419.ECJG_00018" 10726.7363904532 "159HP"
"47923" "HT25A_GL0010749" 6459.53103804664 "159HP"
"51118" "N040A_GL0070366" 6704.21024403325 "159HP"
"54637" "155864.Z0356" 7023.45835089198 "159HP"
"556" "SZEY-104A_GL0033132" 9477.43777469761 "159HP"
"56040" "MH0351_GL0081105" 14273.4798743934 "159HP"
"56416" "754092.SFJ1713_4721" 7194.76221310886 "159HP"
"56637" "DOM003_GL0014052" 7224.12858948889 "159HP"
"608" "199310.c3569" 10488.3644706654 "159HP"
"61538" "405955.APECO1_2115" 10678.1991217181 "159HP"
"61833" "T2D-176A_GL0069136" 13408.4204880665 "159HP"
"63115" "ED19A_GL0035710" 8232.14653220827 "159HP"
"636" "MH0424_GL0140377" 8428.15002107037 "159HP"
"648" "DOF007_GL0039901" 8633.71465573063 "159HP"
"65239" "MH0397_GL0078261" 14460.06131066 "159HP"
"73119" "MH0415_GL0128281" 12895.5300868836 "159HP"
"750" "199310.c3586" 9832.84169124877 "159HP"
"76533" "656374.ERCG_00868" 13408.4204880665 "159HP"
"77135" "V1.CD11-0_GL0015338" 20580.3663305207 "159HP"
"875" "MH0450_GL0179475" 13510.7748429372 "159HP"
"95324" "932676.SGB_03685" 24840.8632199969 "159HP"
"10237" "DOF004_GL0030086" 74024.7242579021 "158HP"
"24832" "198214.SF0505" 128057.369701626 "158HP"
"300" "T2D-107A_GL0146414" 193320.767483447 "158HP"
"327" "V1.UC38-4_GL0028251" 152555.30129672 "158HP"
"38015" "MH0234_GL0015301" 164473.684210526 "158HP"
"638" "MH0122_GL0021401" 251825.736590279 "158HP"
"1198" "656390.ERLG_02458" 7103.1808043642 "157HP"
"7375" "656383.EREG_03241" 28223.0751862723 "157HP"
"15715" "SZEY-81A_GL0083339" 70089.8551943592 "157HP"
"30010" "T2D-107A_GL0146414" 64065.6031776539 "157HP"
"308" "V1.UC3-0_GL0010862" 65509.3350802489 "157HP"
"32710" "V1.UC38-4_GL0028251" 67408.1563869228 "157HP"
"343" "MH0234_GL0074234" 161498.708010336 "157HP"
"38014" "MH0234_GL0015301" 72674.4186046512 "157HP"
"42217" "MH0425_GL0148624" 126665.65334144 "157HP"
"4813" "T2D-76A_GL0088475" 85499.316005472 "157HP"
"63811" "MH0122_GL0021401" 185453.061830051 "157HP"
"1197" "656390.ERLG_02458" 2307.35995911358 "155HP"
"539" "O2.CD1-0-PT_GL0059073" 1391.38565314425 "155HP"
"11100" "945434.ECoL_01541" 3981.53364694547 "155HP"
"1286" "MH0121_GL0043134" 5323.67618473423 "155HP"
"1374" "MH0308_GL0030179" 1997.78645261051 "155HP"
"1584" "926029.ECO7815_17577" 3329.64408768418 "155HP"
"1957" "405955.APECO1_1463" 2114.07551477739 "155HP"
"2383" "199310.c3619" 2179.12399215515 "155HP"
"2653" "585054.EFER_2508" 2918.97082926502 "155HP"
"2870" "198214.SF0498" 3682.86686141667 "155HP"
"5883" "N043A_GL0038371" 22362.0187210755 "155HP"
"6689" "MH0315_GL0094431" 7831.76474273772 "155HP"
"7374" "656383.EREG_03241" 6875.87667427597 "155HP"
"8624" "199310.c3623" 3727.44893394961 "155HP"
"9370" "MH0025_GL0024003" 20725.0932953028 "155HP"
"10236" "DOF004_GL0030086" 6640.55600047281 "155HP"
"11543" "MH0014_GL0016573" 5604.07752680851 "155HP"
"12559" "511145.b4494" 20851.7648040083 "155HP"
"15122" "199310.c3688" 5058.68069607446 "155HP"
"15512" "T2D-76A_GL0041996" 10190.1481647543 "155HP"
"15615" "V1.UC38-4_GL0023757" 5122.71462893617 "155HP"
"15714" "SZEY-81A_GL0083339" 10245.4292578723 "155HP"
"16348" "MH0014_GL0048505" 5169.45472591551 "155HP"
"17246" "550694.ERIG_00722" 7033.79562955109 "155HP"
"17648" "511145.b4038" 14334.5284746449 "155HP"
"19131" "MH0264_GL0002674" 5688.47628474237 "155HP"
"21724" "766157.SF274771_4540" 6323.35087009308 "155HP"
"22024" "MH0014_GL0094926" 6351.70670359125 "155HP"
"22138" "331111.EcE24377A_1651" 14887.408655114 "155HP"
"22746" "NLM022_GL0081863" 15230.4365043102 "155HP"
"23237" "679205.HMPREF9347_00630" 11161.785617816 "155HP"
"23921" "550694.ERIG_00719" 6793.43210983621 "155HP"
"25749" "670893.ECEPECA14_4498" 6977.49061527512 "155HP"
"26027" "550694.ERIG_00712" 7064.4917451414 "155HP"
"26744" "199310.c0680" 16691.9430375521 "155HP"
"28139" "199310.c1093" 12424.829779832 "155HP"
"28537" "585054.EFER_1094" 12557.008820043 "155HP"
"28864" "754092.SFJ1713_4754" 73024.8662259994 "155HP"
"28928" "MH0095_GL0050443" 17673.822039761 "155HP"
"3009" "T2D-107A_GL0146414" 13006.7088604302 "155HP"
"3083" "V1.UC3-0_GL0010862" 7979.89067549775 "155HP"
"3279" "V1.UC38-4_GL0028251" 13685.3197574961 "155HP"
"34310" "MH0234_GL0074234" 11241.5126579433 "155HP"
"35327" "SZEY-10A_GL0084952" 8532.71442711355 "155HP"
"35616" "1072459.CE10_4045" 11411.3240273986 "155HP"
"36212" "O2.CD1-0-PT_GL0116318" 11515.6958935028 "155HP"
"3639" "888828.HMPREF9417_0419" 11515.6958935028 "155HP"
"37541" "MH0350_GL0090106" 14662.8425973173 "155HP"
"42216" "MH0425_GL0148624" 9257.7163065415 "155HP"
"44648" "T2D-48A_GL0045471" 16169.2990285485 "155HP"
"4775" "MH0425_GL0019855" 10301.3134174607 "155HP"
"47835" "656419.ECJG_00018" 17168.8556957679 "155HP"
"54636" "155864.Z0356" 14988.6835439243 "155HP"
"56039" "MH0351_GL0081105" 19038.0456303878 "155HP"
"61537" "405955.APECO1_2115" 29909.5449903649 "155HP"
"63810" "MH0122_GL0021401" 13554.3597598167 "155HP"
"65010" "MH0014_GL0019350" 18515.432613083 "155HP"
"65238" "MH0397_GL0078261" 32402.0070728953 "155HP"
"72213" "MH0121_GL0062257" 45938.2895643519 "155HP"
"80920" "1072459.CE10_3491" 17595.4111167807 "155HP"
"84820" "MH0336_GL0056238" 26413.6241473352 "155HP"
"88211" "MH0336_GL0113984" 22662.8895184136 "155HP"
"104016" "1068608.IAE_07893" 64383.2088591295 "155HP"
"1195" "656390.ERLG_02458" 7808.60977313586 "165HP"
"4145" "885275.i14_2241" 6731.52976418009 "165HP"
"7104" "1033813.ECNA114_2046" 3290.40993572184 "165HP"
"1285" "MH0121_GL0043134" 7622.35790019285 "165HP"
"1370" "MH0308_GL0030179" 2080.29090788056 "165HP"
"1583" "926029.ECO7815_17577" 4160.58181576112 "165HP"
"1956" "405955.APECO1_1463" 5870.35324850673 "165HP"
"2869" "198214.SF0498" 3067.96932644267 "165HP"
"5882" "N043A_GL0038371" 19051.7922973604 "165HP"
"6680" "MH0315_GL0094431" 5825.14318201941 "165HP"
"7373" "656383.EREG_03241" 10739.7542744222 "165HP"
"9369" "MH0025_GL0024003" 25627.4337631998 "165HP"
"10235" "DOF004_GL0030086" 6914.7972512298 "165HP"
"11542" "MH0014_GL0016573" 18965.4216596786 "165HP"
"12558" "511145.b4494" 17060.1354264569 "165HP"
"13033" "199310.c2421" 12895.5300868836 "165HP"
"13237" "MH0014_GL0063410" 8180.40074147152 "165HP"
"15338" "SZEY-48A_GL0031505" 7061.286672351 "165HP"
"16927" "O2.UC47-1_GL0068127" 5482.9972256034 "165HP"
"17245" "550694.ERIG_00722" 7324.27686498977 "165HP"
"17647" "511145.b4038" 33584.6585279844 "165HP"
"1807" "MH0025_GL0074777" 5629.48951789052 "165HP"
"18827" "MH0336_GL0013317" 5806.79627435951 "165HP"
"22137" "331111.EcE24377A_1651" 15502.2278916084 "165HP"
"22533" "290338.CKO_01253" 8959.30905808544 "165HP"
"22745" "NLM022_GL0081863" 15859.4220826593 "165HP"
"23422" "V1.CD20-0_GL0120434" 7006.77555195874 "165HP"
"24831" "198214.SF0505" 9569.67561192094 "165HP"
"25748" "670893.ECEPECA14_4498" 14531.2931397765 "165HP"
"26743" "199310.c0680" 22347.3674801108 "165HP"
"26932" "MH0330_GL0002177" 15127.4487557673 "165HP"
"28863" "754092.SFJ1713_4754" 68174.3690593248 "165HP"
"28927" "MH0095_GL0050443" 10516.4082259345 "165HP"
"37540" "MH0350_GL0090106" 18322.0652631965 "165HP"
"44647" "T2D-48A_GL0045471" 26939.2923047912 "165HP"
"49224" "T2D-108A_GL0020278" 11006.9123409501 "165HP"
"56415" "754092.SFJ1713_4721" 15988.3604735752 "165HP"
"56636" "DOM003_GL0014052" 12040.2143158148 "165HP"
"59915" "MH0425_GL0127057" 12881.4519972691 "165HP"
"61832" "T2D-176A_GL0069136" 17877.8939840887 "165HP"
"63431" "DLM005_GL0055322" 18552.5314929222 "165HP"
"65237" "MH0397_GL0078261" 24100.1021844333 "165HP"
"74812" "NLM022_GL0088603" 16388.0694854146 "165HP"
"77134" "V1.CD11-0_GL0015338" 45734.1474011571 "165HP"
"84819" "MH0336_GL0056238" 20628.33921241 "165HP"
"95323" "932676.SGB_03685" 31051.0790249961 "165HP"
"1194" "656390.ERLG_02458" 666.407508191259 "152HP"
"4144" "885275.i14_2241" 592.724309105727 "152HP"
"534" "O2.CD1-0-PT_GL0059073" 2143.23986426148 "152HP"
"7100" "1033813.ECNA114_2046" 811.235613243422 "152HP"
"1196" "945434.ECoL_01541" 511.084137226091 "152HP"
"1284" "MH0121_GL0043134" 2562.62412710616 "152HP"
"1582" "926029.ECO7815_17577" 512.886267470188 "152HP"
"1955" "405955.APECO1_1463" 2894.61781999095 "152HP"
"2652" "585054.EFER_2508" 562.034565125755 "152HP"
"2868" "198214.SF0498" 6429.34808301423 "152HP"
"3714" "MH0277_GL0026573" 658.761528326746 "152HP"
"3933" "O2.CD1-0-PT_GL0093058" 2428.65816636308 "152HP"
"4917" "MH0277_GL0013882" 6385.80931263858 "152HP"
"5880" "N043A_GL0038371" 26356.1339987605 "152HP"
"6679" "MH0315_GL0094431" 2297.86011776533 "152HP"
"70" "MH0277_GL0024347" 1446.44536052651 "152HP"
"7372" "656383.EREG_03241" 11768.1671079729 "152HP"
"9368" "MH0025_GL0024003" 27268.570478447 "152HP"
"9914" "MH0277_GL0046651" 1007.30294636112 "152HP"
"10016" "DLM012_GL0026195" 1007.30294636112 "152HP"
"101" "MH0277_GL0024346" 1017.16465352829 "152HP"
"10234" "DOF004_GL0030086" 2386.73656395175 "152HP"
"10458" "199310.c2426" 3755.86854460094 "152HP"
"10610" "MH0277_GL0013881" 9244.99229583975 "152HP"
"11541" "MH0014_GL0016573" 2517.75919431706 "152HP"
"12314" "MH0277_GL0026575" 1512.78778423864 "152HP"
"12557" "511145.b4494" 30972.1823917408 "152HP"
"12621" "656420.ERJG_00170" 1148.93005888267 "152HP"
"1294" "DLM013_GL0070714" 2368.96653834765 "152HP"
"13032" "199310.c2421" 1589.66716343766 "152HP"
"13236" "MH0014_GL0063410" 2420.20874300408 "152HP"
"15337" "SZEY-48A_GL0031505" 2611.39219846581 "152HP"
"16347" "MH0014_GL0048505" 3096.6600309666 "152HP"
"17244" "550694.ERIG_00722" 11737.4865978218 "152HP"
"17512" "MH0348_GL0011327" 1840.03220056351 "152HP"
"17646" "511145.b4038" 12420.2173538037 "152HP"
"18826" "MH0336_GL0013317" 1431.63922691482 "152HP"
"19130" "MH0264_GL0002674" 1460.38700255568 "152HP"
"2038" "MH0277_GL0013880" 3036.62934143101 "152HP"
"21030" "199310.c2420" 1554.00155400155 "152HP"
"22136" "331111.EcE24377A_1651" 10920.0109200109 "152HP"
"22532" "290338.CKO_01253" 2208.87692413888 "152HP"
"22744" "NLM022_GL0081863" 14523.1112973048 "152HP"
"23014" "656420.ERJG_02953" 3374.81543978064 "152HP"
"23236" "679205.HMPREF9347_00630" 4584.85564868544 "152HP"
"23627" "932676.SGB_03031" 4639.69841960273 "152HP"
"23722" "MH0014_GL0045989" 1744.05929801613 "152HP"
"24419" "V1.UC61-0_GL0003543" 1756.69740887132 "152HP"
"246" "MH0277_GL0024345" 2934.91818915548 "152HP"
"24830" "198214.SF0505" 2359.3600235936 "152HP"
"25747" "670893.ECEPECA14_4498" 14927.6011344977 "152HP"
"26026" "550694.ERIG_00712" 3627.29539786896 "152HP"
"26742" "199310.c0680" 9182.73645546373 "152HP"
"28138" "199310.c1093" 5103.668261563 "152HP"
"28536" "585054.EFER_1094" 11605.415860735 "152HP"
"28862" "754092.SFJ1713_4754" 141575.757575758 "152HP"
"28926" "MH0095_GL0050443" 2592.77264624858 "152HP"
"3347" "O2.CD1-0-PT_GL0117996" 2852.04991087344 "152HP"
"35326" "SZEY-10A_GL0084952" 2920.77400511135 "152HP"
"35521" "MH0014_GL0045991" 2197.19857182093 "152HP"
"37539" "MH0350_GL0090106" 6775.83286278938 "152HP"
"44646" "T2D-48A_GL0045471" 20755.500207555 "152HP"
"44825" "T2D-110A_GL0071034" 14995.3139643861 "152HP"
"46937" "MH0095_GL0021929" 6104.20754305646 "152HP"
"47834" "656419.ECJG_00018" 6170.79889807163 "152HP"
"48613" "585054.EFER_2513" 2693.60269360269 "152HP"
"4946" "MH0277_GL0036834" 2723.86789240722 "152HP"
"53817" "679206.HMPREF9346_01231" 3817.70460510618 "152HP"
"56038" "MH0351_GL0081105" 14662.7565982405 "152HP"
"56414" "754092.SFJ1713_4721" 30549.3964030549 "152HP"
